姓名,xìngmíng,
歌星,gēxīng,
隔壁,gébì,
革命,gémìng,
個人,gèrén,
個子,gèzi,
各式各樣,gèshìgèyàng,
各位,gèwèi,
根,gēn,Duplicate Pinyin
根據,gēnjù,
更加,gèngjiā,
公尺,gōngchǐ,
公分,gōngfēn,
公共,gōnggòng,
公克,gōngkè,Duplicate Pinyin
公路,gōnglù,
功夫,gōngfu,Duplicate Pinyin
功能,gōngnéng,
工具,gōngjù,
工業,gōngyè,
恭喜,gōngxǐ,
共同,gòngtóng,
貢獻,gòngxiàn,
溝通,gōutōng,
購買,gòumǎi,
姑娘,gūniáng,
古,gǔ,Duplicate Pinyin
古代,gǔdài,
古蹟,gǔjī,Duplicate Pinyin
古老,gǔlǎo,
故意,gùyì,
刮,guā,
乖,guāi,
觀察,guānchá,
觀點,guāndiǎn,
觀念,guānniàn,
觀眾,guānzhòng,
罐,guàn,Duplicate Pinyin
廣播,guǎngbò,
廣場,guǎngchǎng,
廣告,guǎnggào,
逛,guàng,
逛街,guàngjiē,
規矩,guījǔ,
規模,guīmó,
鬼,guǐ,
貴姓,guìxìng,
櫃子,guìzi,
國內,guónèi,
國外,guówài,
國王,guówáng,
國語,guóyǔ,
過日子,guòrìzi,
嗨,hāi,
還好,háihǎo,
還要,háiyào,
海報,hǎibào,
海灘,hǎitān,
海洋,hǎiyáng,
害怕,hàipà,
航空,hángkōng,
好處,hǎochù,
好好,hǎohǎo,
好幾,hǎojǐ,
好了,hǎole,
好些,hǎoxiē,
合唱,héchàng,
合作,hézuò,
恨,hèn,
恨不得,hènbude,
紅包,hóngbāo,
紅豆,hóngdòu,
厚,hòu,
忽然,hūrán,
糊塗,hútú,
互相,hùxiāng,
花心,huāxīn,
滑雪,huáxuě,
畫家,huàjiā,
話說回來,huàshuōhuílái,
話題,huàtí,
化妝品,huàzhuāngpǐn,
壞處,huàichù,
環保,huánbǎo,
回想,huíxiǎng,Duplicate Pinyin
會場,huìchǎng,
會話,huìhuà,Duplicate Pinyin
會議,huìyì,Duplicate Pinyin
婚禮,hūnlǐ,
婚姻,hūnyīn,
混亂,hùnluàn,
或許,huòxǔ,
基本,jīběn,
基礎,jīchǔ,
基督教,jīdūjiào,
激動,jīdòng,Duplicate Pinyin
激烈,jīliè,
積極,jījí,
機器,jīqì,
及,jí,Duplicate Pinyin
極了,jíle,
擠,jǐ,Duplicate Pinyin
既,jì,Duplicate Pinyin
記錄,jìlù,
記憶,jìyì,Duplicate Pinyin
季節,jìjié,
紀念,jìniàn,
技巧,jìqiǎo,
繼續,jìxù,
加強,jiāqiáng,
加入,jiārù,
加上,jiāshàng,
加油,jiāyóu,
家鄉,jiāxiāng,
家長,jiāzhǎng,
假如,jiǎrú,
假裝,jiǎzhuāng,
假日,jiàrì,
價值,jiàzhí,
肩膀,jiānbǎng,
堅持,jiānchí,
堅強,jiānqiáng,
減,jiǎn,Duplicate Pinyin
減輕,jiǎnqīng,
減少,jiǎnshǎo,
簡直,jiǎnzhí,
建立,jiànlì,
建設,jiànshè,
建議,jiànyì,
將來,jiānglái,
講價,jiǎngjià,
講究,jiǎngjiu,
獎學金,jiǎngxuéjīn,
降低,jiàngdī,
醬油,jiàngyóu,
交流,jiāoliú,
交友,jiāoyǒu,
驕傲,jiāoào,
郊區,jiāoqū,
角度,jiǎodù,
角色,jiǎo,Duplicate Pinyin
教材,jiàocái,
教導,jiàodǎo,
教法,jiàofǎ,
教練,jiàoliàn,
教授,jiàoshòu,
教訓,jiàoxun,
教育,jiàoyù,
接觸,jiēchù,
接受,jiēshòu,
接著,jiēzhe,
結果,jiéguǒ,
結局,jiéjú,
節日,jiérì,
解決,jiějué,
姊妹,jiěmèi,
僅,jǐn,
儘管,jǐnguǎn,
盡,jìn,Duplicate Pinyin
進行,jìnxíng,
進一步,jìnyíbù,
經費,jīngfèi,
精神,jīngshén,
驚訝,jīngyà,
酒吧,jiǔbā,
舅舅,jiùjiu,
舅媽,jiùmā,
就是,jiùshì,
就算,jiùsuàn,
就要,jiùyào,
居住,jūzhù,
橘子,júzi,
舉,jǔ,
舉辦,jǔbàn,
舉手,jǔshǒu,
舉行,jǔxíng,
聚,jù,
劇本,jùběn,
劇情,jùqíng,
拒絕,jùjué,
距離,jùlí,
具有,jùyǒu,
絕對,juéduì,
軍隊,jūnduì,
軍人,jūnrén,
卡車,kǎchē,
開放,kāifàng,
開花,kāihuā,
開朗,kāilǎng,
開玩笑,kāiwánxiào,
看不起,kànbuqǐ,
看法,kànfǎ,
看起來,kànqǐlái,
棵,kē,Duplicate Pinyin
刻,kè,
科技,kējì,
可靠,kěkào,
可樂,kělè,
可惡,kěwù,
可惜,kěxí,
渴望,kěwàng,Duplicate Pinyin
克服,kèfú,
課程,kèchéng,
課堂,kètáng,
課文,kèwén,
客滿,kèmǎn,
肯,kěn,
肯定,kěndìng,
空間,kōngjiān,
空軍,kōngjūn,
恐怕,kǒngpà,
口袋,kǒudài,
口味,kǒuwèi,
誇張,kuāzhāng,
快要,kuàiyào,
寬,kuān,
況且,kuàngqiě,
困難,kùnnán,
擴大,kuòdà,
拉肚子,lādùzi,
啦,la,
來不及,láibùjí,
來得及,láidejí,
浪漫,làngmàn,
老公,lǎogōng,
老虎,lǎohǔ,
老婆,lǎopo,
老實,lǎoshi,
老是,lǎoshì,
樂觀,lèguān,
樂趣,lèqù,
垃圾,lèsè,
淚,lèi,Duplicate Pinyin
類,lèi,Duplicate Pinyin
冷淡,lěngdàn,
離婚,líhūn,
裡邊,lǐbiān,
理解,lǐjiě,
理論,lǐlùn,
理想,lǐxiǎng,
裏面,lǐmiàn,Duplicate Pinyin
禮堂,lǐtáng,
力量,lìlìang,
厲害,lìhai,
立刻,lìkè,
例如,lìrú,
例子,lìzi,
利益,lìyì,
利用,lìyòng,
連,lián,
連續劇,liánxùjù,
戀愛,liànài,
良好,liánghǎo,
了不起,liǎobuqǐ,
靈魂,línghún,
零錢,língqián,
零用錢,língyòngqián,
領導,lǐngdǎo,
領域,lǐngyù,
令,lìng,Duplicate Pinyin
流汗,liúhàn,
流血,liúxiě,
留學,liúxué,
留學生,liúxuéshēng,
龍,lóng,
錄取,lùqǔ,
錄音,lùyīn,
露營,lùyíng,
輪胎,lúntāi,
旅客,lǚkè,
律師,lǜshī,
馬桶,mǎtǒng,
碼頭,mǎtou,
螞蟻,mǎyǐ,
罵,mà,
嘛,ma,Duplicate Pinyin
滿足,mǎnzú,
慢慢,mànmàn,
慢跑,mànpǎo,
慢用,mànyòng,
毛病,máobìng,
貿易,màoyì,
沒什麼,méishénme,
沒想到,méixiǎngdào,
玫瑰,méigui,
美好,měihǎo,
夢,mèng,
迷路,mílù,
迷人,mírén,
米飯,mǐfàn,
米粉,mǐfěn,
秘,mìmì,
密切,mìqiè,
免費,miǎnfèi,
面積,miànjī,
面前,miànqián,
麵條,miàntiáo,
描寫,miáoxiě,
秒,miǎo,
廟,miào,
民國,mínguó,
民族,mínzú,
名詞,míngcí,
明白,míngbái,
明顯,míngxiǎn,
明星,míngxīng,
摸,mō,
摩托車,mótuōchē,
陌生,mòshēng,
某,mǒu,
木,mù,
木頭,mùtou,
目的,mùdì,
目前,mùqián,
拿手,náshǒu,
哪些,nǎxiē,
那樣,nàyàng,
奶茶,nǎichá,
耐心,nàixīn,
南方,nánfāng,Duplicate Pinyin
難怪,nánguài,
難看,nánkàn,
腦子,nǎozi,
鬧鐘,nàozhōng,
內容,nèiróng,
能夠,nénggòu,
能力,nénglì,
年代,niándài,
年齡,niánlíng,
年年,niánnián,
念書,niànshū,
農業,nóngyè,
女士,nǚshì,
喔,ō,
哦,ó,
噢,yǔ,Duplicate Pinyin
拍,pāi,
牌子,páizi,
盼望,pànwàng,
陪,péi,Duplicate Pinyin
培養,péiyǎng,
配,pèi,
配合,pèihé,
碰,pèng,
碰到,pèngdào,
碰上,pèngshàng,
批評,pīpíng,
皮帶,pídài,
皮膚,pífū,
皮鞋,píxié,
篇,piān,Duplicate Pinyin
騙子,piànzi,Duplicate Pinyin
品質,pǐnzhí,
坪,píng,Duplicate Pinyin
平安,píngān,
平等,píngděng,
平時,píngshí,
平原,píngyuán,
瓶子,píngzi,
破,pò,
破壞,pòhuài,
葡萄,pútao,
普遍,pǔbiàn,
欺負,qīfù,
其次,qícì,
其實,qíshí,
其中,qízhōng,
期間,qíjiān,
氣溫,qìwēn,
汽水,qìshuǐ,
企業,qìyè,
簽名,qiānmíng,
簽證,qiānzhèng,
謙虛,qiānxū,
前年,qiánnián,
淺,qiǎn,
強盜,qiángdào,
強調,qiángdiào,
搶,qiǎng,
親切,qīnqiè,
親手,qīnshǒu,
親眼,qīnyǎn,
親自,qīnzì,
青年,qīngnián,
青少年,qīngshàonián,
輕鬆,qīngsōng,
情人,qíngrén,
情況,qíngkuàng,
情形,qíngxíng,
請教,qǐngjiào,
請求,qǐngqiú,
窮,qióng,
球場,qiúchǎng,
球賽,qiúsài,
球員,qiúyuán,
取代,qǔdài,
去世,qùshì,
全球,quánqiú,
全身,quánshēn,
缺點,quēdiǎn,
卻,què,
確定,quèdìng,
確認,quèrèn,
熱狗,règǒu,
熱水,rèshuǐ,
人家,rénjiā,
人間,rénjiān,
人口,rénkǒu,
人類,rénlèi,
人們,rénmen,
人民,rénmín,
人人,rénrén,
人數,rénshù,
人物,rénwù,
忍,rěn,
忍耐,rěnnài,
認得,rènde,
任務,rènwù,
扔,rēng,
仍,réng,
仍然,réngrán,
日出,rìchū,
日記,rìjì,
日子,rìzi,
如此,rúcǐ,
如下,rúxià,
如意,rúyì,
弱,ruò,
傘,sǎn,
殺,shā,
晒,shài,
山區,shānqū,
傷害,shānghài,
商品,shāngpǐn,
商人,shāngrén,
商業,shāngyè,
上當,shàngdàng,
上帝,shàngdì,
上街,shàngjiē,
上衣,shàngyī,
蛇,shé,
設備,shèbèi,
設計,shèjì,
深,shēn,Duplicate Pinyin
深入,shēnrù,
身邊,shēnbiān,
身高,shēngāo,
身上,shēnshàng,
甚至,shènzhì,
升,shēng,
聲調,shēngdiào,
生產,shēngchǎn,
生動,shēngdòng,
生命,shēngmìng,
生意,shēngyì,
生字,shēngzì,
省,shěng,
省錢,shěngqián,
剩,shèng,Duplicate Pinyin
剩下,shèngxia,
濕,shī,Duplicate Pinyin
失戀,shīliàn,
失去,shīqù,
獅子,shīzi,
十分,shífēn,
石頭,shítou,
石油,shíyóu,
時代,shídài,
時刻,shíkè,
實話,shíhuà,
實際,shíjì,
實力,shílì,Duplicate Pinyin
實行,shíxíng,
實在,shízài,
使得,shǐde,
使用,shǐyòng,
事實,shìshí,
事業,shìyè,
適應,shìyìng,
市長,shìzhǎng,
收穫,shōuhuò,
收音機,shōuyīnjī,
首,shǒu,
手套,shǒutào,
手續,shǒuxù,
受得了,shòudeliao,
書包,shūbāo,
書架,shūjià,
蔬菜,shūcài,
舒適,shūshì,
叔叔,shúshu,
熟悉,shoúxī,
數字,shùzì,
樹木,shùmù,Duplicate Pinyin
刷牙,shuāyá,
帥,shuài,
水餃,shuǐjiǎo,
水平,shuǐpíng,
水準,shuǐzhǔn,
睡著,shuìzháo,
順便,shùnbiàn,
順利,shùnlì,
說法,shuōfǎ,
說明,shuōmíng,
說起來,shuōqilai,
思考,sīkǎo,
思想,sīxiǎng,
似乎,sìhū,
寺廟,sìmiào,
速度,sùdù,
算了,suànle,
隨便,suíbiàn,
隨時,suíshí,
所謂,suǒwèi,
它,tā,Duplicate Pinyin
它們,tāmen,Duplicate Pinyin
抬,tái,
颱風,táifēng,
態度,tàidù,
談話,tánhuà,
討厭,tǎoyàn,
特地,tèdì,
特色,tèsè,
特殊,tèshū,
提,tí,Duplicate Pinyin
提到,tídào,
提高,tígāo,
提供,tígōng,
題材,tícái,
題目,tímù,
體會,tǐhuì,
體力,tǐlì,
體貼,tǐtiē,
體重,tǐzhòng,
天堂,tiāntáng,
天天,tiāntiān,
天下,tiānxià,
田,tián,Duplicate Pinyin
填,tián,Duplicate Pinyin
甜點,tiándiǎn,
條件,tiáojiàn,
挑戰,tiǎozhàn,
鐵路,tiělù,
聽見,tīngjiàn,
聽力,tīnglì,
聽起來,tīngqǐlái,
聽眾,tīngzhòng,
挺,tǐng,
通過,tōngguò,
同情,tóngqíng,
同時,tóngshí,
同樣,tóngyàng,
痛苦,tòngkǔ,
投,tóu,Duplicate Pinyin
投資,tóuzī,
頭痛,tóutòng,
突然,túrán,
土,tǔ,Duplicate Pinyin
土地,tǔdì,
兔子,tùzi,
團體,tuántǐ,
團圓,tuányuán,Duplicate Pinyin
推,tuī,
推薦,tuījiàn,
推銷,tuīxiāo,
退步,tuìbù,
退休,tuìxiū,
脫,tuō,Duplicate Pinyin
娃娃,wáwa,
外邊,wàibiān,
外公,wàigōng,
外婆,wàipó,
外文,wàiwén,
外語,wàiyǔ,
完成,wánchéng,
完全,wánquán,
玩具,wánjù,
萬一,wànyī,
網路,wǎnglù,
往往,wǎngwǎng,
忘記,wàngjì,Duplicate Pinyin
維持,wéichí,
微笑,wéixiào,
為主,wéizhǔ,
偉大,wěidà,
未來,wèilái,
位置,wèizhì,
位子,wèizi,
溫柔,wēnróu,
文件,wénjiàn,
文學,wénxué,
文字,wénzì,
穩定,wěndìng,
問好,wènhǎo,
問候,wènhòu,
握手,wòshǒu,
屋子,wūzi,
無法,wúfǎ,
無論如何,wúlùnrúhé,
無窮,wúqióng,
無所謂,wúsuǒwèi,
誤會,wùhuì,
物價,wùjià,
西北,xīběi,
西餐,xīcān,
西方,xīfāng,
西南,xīnán,
吸毒,xīdú,
吸收,xīshōu,
吸引,xīyǐn,
犧牲,xīshēng,
喜愛,xǐài,
細,xì,Duplicate Pinyin
細心,xìxīn,
戲,xì,Duplicate Pinyin
戲劇,xìjù,
系統,xìtǒng,
下來,xiàlai,
嚇,xià,
嚇一跳,xiàyítiào,
線,xiàn,
現代,xiàndài,
現實,xiànshí,
現象,xiànxiàng,
限制,xiànzhì,
相當,xiāngdāng,
相對,xiāngduì,
相反,xiāngfǎn,
相關,xiāngguān,
相同,xiāngtóng,
箱子,xiāngzi,
香水,xiāngshuǐ,
詳細,xiángxì,
想到,xiǎngdào,
想法,xiǎngfǎ,
想像,xiǎngxiàng,
項,xiàng,Duplicate Pinyin
相機,xiàngjī,
相聲,xiàngshēng,
小吃,xiǎochī,
小朋友,xiǎopéngyǒu,
小組,xiǎozǔ,
效果,xiàoguǒ,
笑話,xiàohuà,
孝順,xiàoshùn,
協助,xiézhù,
心得,xīndé,
心理,xīnlǐ,
心意,xīnyì,
欣賞,xīnshǎng,
新生,xīnshēng,Duplicate Pinyin
信箱,xìnxiāng,
信心,xìnxīn,
興奮,xīngfèn,
行動,xíngdòng,
行為,xíngwéi,
形容,xíngróng,
醒,xǐng,
醒來,xǐnglái,
性別,xìngbié,
性格,xìnggé,
幸好,xìnghǎo,
幸虧,xìngkuī,
幸運,xìngyùn,
兇,xiōng,
兄弟,xiōngdì,
熊貓,xióngmāo,
修,xiū,
修改,xiūgǎi,
修理,xiūlǐ,
需求,xūqiú,
選,xuǎn,
選舉,xuǎnjǔ,
選擇,xuǎnzé,
學會,xuéhuì,
學問,xuéwèn,
尋找,xúnzhǎo,
訓練,xùnliàn,
呀,yā,Duplicate Pinyin
鴨,yā,Duplicate Pinyin
押金,yājīn,
牙齒,yáchǐ,
煙火,yānhuǒ,
研究,yánjiù,
嚴重,yánzhòng,
演出,yǎnchū,
演講,yǎnjiǎng,
演員,yǎnyuán,
眼光,yǎnguāng,
眼淚,yǎnlèi,
陽光,yángguāng,
樣樣,yàngyàng,
邀請,yāoqǐng,
要求,yāoqiú,
咬,yǎo,
要不然,yàobùrán,
要不是,yàobúshì,
要緊,yàojǐn,
野餐,yěcān,
也好,yěhǎo,
頁,yè,Duplicate Pinyin
夜裡,yèli,
夜市,yèshì,
一下子,yīxiàzi,
衣櫃,yīguì,
依靠,yīkào,
一塊,yīkuài,
一切,yīqiè,
一向,yīxiàng,
以來,yǐlái,
以免,yǐmiǎn,
以內,yǐnèi,
以上,yǐshàng,
以外,yǐwài,
以為,yǐwéi,
以下,yǐxià,
一般來說,yìbānláishuō,
一方面,yìfāngmiàn,
一連,yìlián,
一生,yìshēng,
一時,yìshí,
一同,yìtóng,
意見,yìjiàn,
意外,yìwài,
意義,yìyì,
陰,yīn,
因此,yīncǐ,
音響,yīnxiǎng,
引起,yǐnqǐ,
英俊,yīngjùn,
營養,yíngyǎng,
影片,yǐngpiàn,
擁有,yǒngyǒu,
用法,yòngfǎ,
用功,yònggōng,
用品,yòngpǐn,
優點,yōudiǎn,
優秀,yōuxiù,
幽默,yōumò,
郵票,yóupiào,
尤其,yóuqí,
遊客,yóukè,
游泳池,yóuyǒngchí,
由於,yóuyú,
有點兒,yǒudiǎnr,
有的,yǒude,
有名,yǒumíng,
有錢,yǒuqián,
有效,yǒuxiào,
有意思,yǒuyìsi,
友誼,yǒuyì,Duplicate Pinyin
於是,yúshì,
與,yǔ,Duplicate Pinyin
玉,yù,Duplicate Pinyin
玉米,yùmi,
預備,yùbèi,
預習,yùxí,
遇到,yùdào,
員工,yuángōng,
原諒,yuánliàng,
原因,yuányīn,
願望,yuànwàng,
院子,yuànzi,
約會,yuēhuì,
越,yuè,Duplicate Pinyin
月餅,yuèbǐng,
閱讀,yuèdú,
樂團,yuètuán,
運氣,yùnqì,
在意,zàiyì,
在於,zàiyú,
早日,zǎorì,
早晚,zǎowǎn,
造成,zàochéng,
噪音,zàoyīn,
責任,zérèn,
增加,zēngjiā,
炸,zhà,
摘,zhāi,
暫時,zhànshí,
戰爭,zhànzhēng,
長大,zhǎngdà,
掌握,zhǎngwò,
障礙,zhàngài,
招待,zhāodài,
招牌,zhāopái,
找錢,zhǎoqián,
哲學,zhéxué,
這裏,zhèlǐ,Duplicate Pinyin
這下子,zhèxiàzi,
這樣,zhèyàng,
這樣子,zhèyàngzi,
真的,zhēnde,
真理,zhēnlǐ,
真實,zhēnshí,
真是,zhēnshì,
真心,zhēnxīn,
真正,zhēnzhèng,
珍貴,zhēnguì,
整,zhěng,
整理,zhěnglǐ,
整齊,zhěngqí,
正常,zhèngcháng,
正確,zhèngquè,
正式,zhèngshì,
證明,zhèngmíng,
證書,zhèngshū,
支,zhī,Duplicate Pinyin
知識,zhīshì,
之後,zhīhòu,
之間,zhījiān,
之前,zhīqián,
直到,zhídào,
值得,zhíde,
殖民地,zhímíndì,
植物,zhíwù,Duplicate Pinyin
職員,zhíyuán,
只是,zhǐshì,Duplicate Pinyin
只要,zhǐyào,
只有,zhǐyǒu,
制度,zhìdù,
智慧,zhìhuì,
至少,zhìshǎo,
至於,zhìyú,
中部,zhōngbù,
中餐,zhōngcān,
終於,zhōngyú,
重點,zhòngdiǎn,
重視,zhòngshì,
周圍,zhōuwéi,
主動,zhǔdòng,
主婦,zhǔfù,Duplicate Pinyin
主管,zhǔguǎn,
主人,zhǔrén,
主任,zhǔrèn,
主題,zhǔtí,
主要,zhǔyào,
主意,zhǔyì,Duplicate Pinyin
祝福,zhùfú,
助理,zhùlǐ,
著名,zhùmíng,
抓,zhuā,
專心,zhuānxīn,
專業,zhuānyè,
狀態,zhuàngtài,
追求,zhuīqiú,
準時,zhǔnshí,
資料,zīliào,
資源,zīyuán,
仔細,zǐxì,
自從,zìcóng,
自動,zìdòng,
自然,zìrán,
自殺,zìshā,
自信,zìxìn,
自由,zìyóu,
自在,zìzài,
宗教,zōngjiào,
總而言之,zǒngéryánzhī,
總算,zǒngsuàn,
總統,zǒngtǒng,
總之,zǒngzhī,
走走,zǒuzou,
祖父,zǔfù,
祖母,zǔmǔ,
祖先,zǔxiān,
醉,zuì,Duplicate Pinyin
最初,zuìchū,
最多,zuìduō,
最好,zuìhǎo,
最佳,zuìjiā,
尊敬,zūnjìng,
作品,zuòpǐn,
作者,zuòzhě,
做夢,zuòmèng,
做人,zuòrén,
做事,zuòshì,
